Product_Name,Category,Sub_Category,Inventory_Days,Profit,Action_Recommended
Eldon 100 Class Desk Accessories,Furniture,Furnishings,22.2551929333709,-8.4924,Phase Out (with Discounting)
"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,0.728438261867432,-19.5624,No Action Needed
"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,2.7818992042076323,4.044,No Action Needed
Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,0.2778189396976978,56.6916,Run Clearance Promotions
Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,4.418261968024543,6.9258,No Action Needed
Safco Industrial Shelving,Office Supplies,Storage,0.406228836563713,6.6465,No Action Needed
Acco 3-Hole Punch,Office Supplies,Binders,8.561643610824428,6.132,No Action Needed
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,36.94581387712639,-4.466,Phase Out (with Discounting)
Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,0.02941193835165956,-509.997,No Action Needed
Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines,0.08333472198081167,-251.9958,Liquidate Inventory
Cisco Small Business SPA 502G VoIP phone,Technology,Phones,0.36560397888516377,28.7196,No Action Needed
Microsoft Sculpt Comfort Mouse,Technology,Accessories,0.7509386589620006,35.156,No Action Needed
"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,6.421232972920871,4.7304,No Action Needed
Bagged Rubber Bands,Office Supplies,Fasteners,23.80952398904006,0.3024,Bundle Promotions
Safco Commercial Shelving,Office Supplies,Storage,0.8062782158371835,-7.4416,No Action Needed
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,1.5631513073457384,21.591,No Action Needed
Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,0.1653256854854225,210.4936,No Action Needed
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,1.000333479266586,92.3692,Run Clearance Promotions
Regeneration Desk Collection,Furniture,Furnishings,17.04545386751036,2.3232,Bundle Promotions
Presstex Flexible Ring Binders,Office Supplies,Binders,8.24175818137906,4.095,No Action Needed
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,6.802721323676872,4.0572,No Action Needed
Newell 330,Office Supplies,Art,5.0167223920873365,1.5548,No Action Needed
"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,5.151099007234183,4.0768,No Action Needed
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,6.602112458116887,5.9072,No Action Needed
Eldon Simplefile Box Office,Office Supplies,Storage,3.0144693625059475,5.9712,Run Clearance Promotions
Avery 489,Office Supplies,Labels,3.6231883839179444,8.694,No Action Needed
Round Ring Binders,Office Supplies,Binders,72.11538725036992,-3.432,Phase Out (with Discounting)
Bose SoundLink Bluetooth Speaker,Technology,Phones,0.1884422069969374,376.11,Run Clearance Promotions
"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,0.14439182637299497,51.942,No Action Needed
Easy-staple paper,Office Supplies,Paper,1.058126451888371,47.844,No Action Needed
Microsoft Arc Touch Mouse,Technology,Accessories,0.6255212596367143,47.96,No Action Needed
Xerox 216,Office Supplies,Paper,5.787037020292138,10.8864,Run Clearance Promotions
GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,0.826582910495075,-169.372,Liquidate Inventory
"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,0.30843888813355347,24.316,No Action Needed
Premier Automatic Letter Opener,Office Supplies,Supplies,0.1560094885407757,-204.3145,No Action Needed
Advantus SlideClip Paper Clips,Office Supplies,Fasteners,10.997067062838557,6.6836,Bundle Promotions
Avery 512,Office Supplies,Labels,12.97577834326472,6.2424,Bundle Promotions
Logitech Wireless Gaming Headset G930,Technology,Accessories,0.23438965530475642,54.3966,No Action Needed
"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,1.034839585345472,-48.7032,No Action Needed
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,0.7988922424354709,78.8592,Run Clearance Promotions
Global Deluxe Office Fabric Chairs,Furniture,Chairs,0.3907063886854382,20.1558,No Action Needed
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,0.4121784913310047,-24.5646,No Action Needed
Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,1.9083969837130708,-62.88,No Action Needed
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,3.26655051672011,9.2988,No Action Needed
Xerox 223,Office Supplies,Paper,4.629629411008241,15.552,No Action Needed
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,0.2217131073407935,10.8248,Run Clearance Promotions
Xerox 1939,Office Supplies,Paper,1.5814443900407074,27.3168,No Action Needed
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,1.546391783066745,38.024,No Action Needed
Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,2.1008403758562255,6.5688,No Action Needed
BPI Conference Tables,Furniture,Tables,0.4108182187540179,-131.445,No Action Needed
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,2.2388060336377835,12.864,No Action Needed
Newell 350,Office Supplies,Art,9.14634132120018,2.8536,No Action Needed
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,1.978891840595652,20.9208,No Action Needed
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,0.6224066127477155,83.868,Run Clearance Promotions
Faber Castell Col-Erase Pencils,Office Supplies,Art,6.134969493269102,2.0049,No Action Needed
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,7.928118560848174,3.5948,No Action Needed
Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,0.1285435147779304,52.5114,No Action Needed
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,1.9695377698701273,1.7136,No Action Needed
Avery 509,Office Supplies,Labels,14.367816231870497,2.0358,Bundle Promotions
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,1.0281014285372023,37.6422,No Action Needed
AT&T 1070 Corded Phone,Technology,Phones,0.33635303105573827,22.298,No Action Needed
Xerox 21,Office Supplies,Paper,5.787037018431594,5.4432,No Action Needed
"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,1.210458340818383,8.6744,No Action Needed
DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,0.22077978805902773,24.1568,No Action Needed
Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,0.015030135496821804,1995.99,No Action Needed
Panasonic Kx-TS550,Technology,Phones,0.6523157151353275,80.0226,Run Clearance Promotions
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,0.33333333333333337,129.6,No Action Needed
"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,0.6885471703798398,13.071,No Action Needed
OIC Binder Clips,Office Supplies,Fasteners,8.379888447223873,3.58,No Action Needed
Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,0.7156488427270593,81.744,Run Clearance Promotions
Logitech Wireless Headset h800,Technology,Accessories,0.3000300094215843,34.9965,No Action Needed
Telescoping Adjustable Floor Lamp,Furniture,Furnishings,1.87593801238726,0.9995,No Action Needed
Aastra 57i VoIP phone,Technology,Phones,0.30938678441693007,-67.8762,No Action Needed
"File Shuttle II and Handi-File, Black",Office Supplies,Storage,1.1065211176672818,3.389,No Action Needed
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,0.15252737505845718,-258.5016,No Action Needed
Round Specialty Laser Printer Labels,Office Supplies,Labels,2.9928173013259807,33.831,Run Clearance Promotions
GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,4.766444240175475,-27.6936,Liquidate Inventory
AT&T 841000 Phone,Technology,Phones,0.7246376544668496,-20.7,No Action Needed
Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,2.895193848073235,-13.816,No Action Needed
Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,18.38235328659651,-3.4272,Phase Out (with Discounting)
Storex Dura Pro Binders,Office Supplies,Binders,6.313131505766849,1.6038,No Action Needed
Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,0.06250104111109231,335.9944,No Action Needed
Avery Non-Stick Binders,Office Supplies,Binders,8.351893078329844,4.49,No Action Needed
Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,7.780083095496485,2.7956,No Action Needed
Hon 5100 Series Wood Tables,Furniture,Tables,0.1288748386593163,-17.4588,No Action Needed
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,24.193548201742974,2.3312,Bundle Promotions
Newell 314,Office Supplies,Art,6.720429768795542,1.116,No Action Needed
Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,0.5882698968450617,-407.976,Liquidate Inventory
Staples,Office Supplies,Fasteners,12.583892381948322,10.0724,Bundle Promotions
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,5.005004907588049,8.3916,Run Clearance Promotions
Fellowes Super Stor/Drawer,Office Supplies,Storage,1.351351304936695,-2.22,No Action Needed
Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,1.8759379009477248,4.7976,No Action Needed
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,11.90476199452003,3.0996,Bundle Promotions
Easy-staple paper,Office Supplies,Paper,2.4429967953904033,11.5432,No Action Needed
"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,4.629629615340649,4.1472,No Action Needed
Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,4.418262174947564,2.3086,No Action Needed
Xerox 1881,Office Supplies,Paper,2.4429967953904033,11.5432,No Action Needed
Acco Hanging Data Binders,Office Supplies,Binders,9.842519371809587,1.0668,No Action Needed
GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,0.027553472300989913,1415.43,No Action Needed
Sauder Barrister Bookcases,Furniture,Bookcases,0.4630772911244214,-4.8588,Liquidate Inventory
"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,7.2639223167750355,3.7996,No Action Needed
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,7.042253140911215,6.9864,No Action Needed
"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,4.360464922339787,15.824,No Action Needed
Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,4.139072655804579,11.325,No Action Needed
Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,0.37046182704769215,168.4384,Run Clearance Promotions
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,2.898550618217465,9.936,No Action Needed
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,2.898550618217465,9.936,No Action Needed
Global Ergonomic Managers Chair,Furniture,Chairs,0.18418241573308985,86.8704,No Action Needed
Newell 333,Office Supplies,Art,10.79136701710574,1.4456,Bundle Promotions
Eldon Wave Desk Accessories,Furniture,Furnishings,5.093378723470187,20.7328,Run Clearance Promotions
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,Storage,0.5661445376808435,8.4784,No Action Needed
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,5.172413623662312,10.44,No Action Needed
Staple remover,Office Supplies,Supplies,8.152173764620748,0.1472,No Action Needed
Pizazz Global Quick File,Office Supplies,Storage,2.0040079988204296,29.3412,Run Clearance Promotions
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,0.11495133242216012,271.4192,No Action Needed
Xerox 1930,Office Supplies,Paper,5.787037019175811,9.396,No Action Needed
File Shuttle I and Handi-File,Office Supplies,Storage,1.68463612522038,4.6746,No Action Needed
Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,18.382353285845596,-5.712,Phase Out (with Discounting)
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,0.23438965530475642,179.1888,Run Clearance Promotions
Newell 324,Office Supplies,Art,3.246753327219319,0.924,No Action Needed
Microsoft Natural Keyboard Elite,Technology,Accessories,0.6262524938979079,-29.94,Liquidate Inventory
Xerox 1960,Office Supplies,Paper,1.210458340818383,30.98,No Action Needed
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,0.14108883426660795,-297.6848,Liquidate Inventory
Holmes Odor Grabber,Office Supplies,Appliances,10.402218626705114,-20.3322,Phase Out (with Discounting)
Akro-Mils 12-Gallon Tote,Office Supplies,Storage,3.7764349296409234,2.6811,No Action Needed
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,9.85545364224403,-18.8728,No Action Needed
Southworth Structures Collection,Office Supplies,Paper,4.120879195274899,25.48,Run Clearance Promotions
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,1.8168604907905834,17.3376,No Action Needed
Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,1.4319808546317254,8.799,No Action Needed
"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,0.2397075638035815,-157.0095,No Action Needed
Logitech Media Keyboard K200,Technology,Accessories,1.0717348079118842,-1.0497,No Action Needed
Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,0.24878716449084154,-337.638,No Action Needed
3M Hangers With Command Adhesive,Furniture,Furnishings,10.135135005021915,0.777,No Action Needed
Crayola Colored Pencils,Office Supplies,Art,11.432926515559943,0.4264,Bundle Promotions
"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,5.136986167227673,7.884,No Action Needed
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,1.5007503924548569,13.5932,No Action Needed
Nortel Meridian M3904 Professional Digital phone,Technology,Phones,0.24352230397464844,27.7182,No Action Needed
Canon PC1080F Personal Copier,Technology,Copiers,0.050000834152804874,701.9883,No Action Needed
Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,7.221954806163941,-20.5623,No Action Needed
Tuf-Vin Binders,Office Supplies,Binders,1.1874604208061916,25.5798,No Action Needed
2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage,1.2009607907302626,9.4924,No Action Needed
Xerox 1958,Office Supplies,Paper,4.629629615340649,6.2208,No Action Needed
"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,1.7113519009381386,21.036,No Action Needed
Super Decoflex Portable Personal File,Office Supplies,Storage,2.503337807385816,3.5952,No Action Needed
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,0.05007792072299998,-317.1528,No Action Needed
"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,0.9150805159214188,-32.784,No Action Needed
Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,1.0419561056113462,0.7198,No Action Needed
Xerox 1974,Office Supplies,Paper,6.270903114898045,3.4684,No Action Needed
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,4.606879771950032,9.768,Run Clearance Promotions
Staple holder,Office Supplies,Appliances,2.506265674629347,9.6957,No Action Needed
Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,0.8335648934929212,37.7895,No Action Needed
Sharp AL-1530CS Digital Copier,Technology,Copiers,0.07500150303012072,434.9913,No Action Needed
"Wirebound Message Book, 4 per Page",Office Supplies,Paper,5.524861955780757,13.3035,No Action Needed
"Bevis Round Conference Table Top, X-Base",Furniture,Tables,0.20915834952058768,-112.9527,Liquidate Inventory
"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,3.099173456069431,4.6464,No Action Needed
Self-Adhesive Removable Labels,Office Supplies,Labels,9.523809396153524,13.608,Run Clearance Promotions
